ZaporednaStevilkaOsebeVPN,VremenskeOkoliscine,StanjePrometa,StanjeVozisca,VrstaVozisca
14807001,DEŽEVNO,TEKOČ (NORMALEN),MOKRO,ASFALT
14807002,DEŽEVNO,TEKOČ (NORMALEN),MOKRO,ASFALT
14807003,DEŽEVNO,TEKOČ (NORMALEN),MOKRO,ASFALT
14807004,DEŽEVNO,TEKOČ (NORMALEN),MOKRO,ASFALT
14807005,DEŽEVNO,TEKOČ (NORMALEN),MOKRO,ASFALT
14808001,OBLAČNO,REDEK,MOKRO,ASFALT
14808002,OBLAČNO,REDEK,MOKRO,ASFALT
14808003,OBLAČNO,REDEK,MOKRO,ASFALT
14809001,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14809002,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14810001,DEŽEVNO,TEKOČ (NORMALEN),MOKRO,ASFALT
14810002,DEŽEVNO,TEKOČ (NORMALEN),MOKRO,ASFALT
14810003,DEŽEVNO,TEKOČ (NORMALEN),MOKRO,ASFALT
14811001,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14811002,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14812001,JASNO,GOST,SUHO,ASFALT
14812002,JASNO,GOST,SUHO,ASFALT
14813001,OBLAČNO,TEKOČ (NORMALEN),MOKRO,ASFALT
14814001,JASNO,GOST,SUHO,ASFALT
14815001,JASNO,GOST,SUHO,ASFALT
14815002,JASNO,GOST,SUHO,ASFALT
14816001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14816002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14817001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14817002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14818001,JASNO,REDEK,SUHO,ASFALT
14819001,MEGLA,TEKOČ (NORMALEN),SUHO,ASFALT
14819002,MEGLA,TEKOČ (NORMALEN),SUHO,ASFALT
14820001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14820002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14821001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14821002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14822001,JASNO,REDEK,SUHO,ASFALT
14822002,JASNO,REDEK,SUHO,ASFALT
14823001,JASNO,REDEK,SUHO,ASFALT
14823002,JASNO,REDEK,SUHO,ASFALT
14824001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14824002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14825001,JASNO,REDEK,SUHO,ASFALT
14825002,JASNO,REDEK,SUHO,ASFALT
14826001,JASNO,GOST,SUHO,ASFALT
14826002,JASNO,GOST,SUHO,ASFALT
14826003,JASNO,GOST,SUHO,ASFALT
14826004,JASNO,GOST,SUHO,ASFALT
14827001,JASNO,REDEK,SUHO,ASFALT
14827002,JASNO,REDEK,SUHO,ASFALT
14828001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14828002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14829001,JASNO,TEKOČ (NORMALEN),SUHO,MAKADAM
14829002,JASNO,TEKOČ (NORMALEN),SUHO,MAKADAM
14830001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14831001,DEŽEVNO,REDEK,MOKRO,BETON
14832001,JASNO,REDEK,SUHO,ASFALT
14832002,JASNO,REDEK,SUHO,ASFALT
14833001,JASNO,REDEK,SUHO,ASFALT
14834001,OBLAČNO,REDEK,SUHO,ASFALT
14835001,OBLAČNO,KOLONA VOZIL,MOKRO,ASFALT
14835002,OBLAČNO,KOLONA VOZIL,MOKRO,ASFALT
14836001,OBLAČNO,TEKOČ (NORMALEN),MOKRO,ASFALT
14836002,OBLAČNO,TEKOČ (NORMALEN),MOKRO,ASFALT
14837001,JASNO,REDEK,SUHO,ASFALT
14837002,JASNO,REDEK,SUHO,ASFALT
14838001,OBLAČNO,GOST,SUHO,ASFALT
14838002,OBLAČNO,GOST,SUHO,ASFALT
14838003,OBLAČNO,GOST,SUHO,ASFALT
14839001,OBLAČNO,TEKOČ (NORMALEN),MOKRO,ASFALT
14840001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14840002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14840003,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14840004,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14841001,JASNO,GOST,SUHO,ASFALT
14841002,JASNO,GOST,SUHO,ASFALT
14842001,OBLAČNO,REDEK,SUHO,ASFALT
14843001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14843002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14844001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14845001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14845002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14846001,MEGLA,GOST,SUHO,ASFALT
14846002,MEGLA,GOST,SUHO,ASFALT
14847001,MEGLA,TEKOČ (NORMALEN),SUHO,ASFALT
14848001,DEŽEVNO,TEKOČ (NORMALEN),MOKRO,ASFALT
14848002,DEŽEVNO,TEKOČ (NORMALEN),MOKRO,ASFALT
14849001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14849002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14850001,JASNO,NEZNANO,SUHO,ASFALT
14851001,JASNO,KOLONA VOZIL,SUHO,ASFALT
14851002,JASNO,KOLONA VOZIL,SUHO,ASFALT
14852001,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14853001,JASNO,REDEK,SUHO,ASFALT
14854001,OBLAČNO,NEZNANO,SUHO,ASFALT
14855001,JASNO,NEZNANO,SUHO,ASFALT
14856001,JASNO,REDEK,SUHO,ASFALT
14857001,JASNO,GOST,SUHO,ASFALT
14857002,JASNO,GOST,SUHO,ASFALT
14858001,DEŽEVNO,GOST,MOKRO,ASFALT
14859001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14859002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14860001,OBLAČNO,NEZNANO,SUHO,ASFALT
14860002,OBLAČNO,NEZNANO,SUHO,ASFALT
14861001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14862001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14863001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14864001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14864002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14865001,JASNO,GOST,SUHO,ASFALT
14865002,JASNO,GOST,SUHO,ASFALT
14866001,JASNO,REDEK,SUHO,ASFALT
14866002,JASNO,REDEK,SUHO,ASFALT
14867001,NEZNANO,NEZNANO,MOKRO,ASFALT
14868001,NEZNANO,NEZNANO,SUHO,ASFALT
14869001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14869002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14870001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14870002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14870003,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14871001,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14872001,JASNO,NEZNANO,UDARNE JAME,ASFALT
14872002,JASNO,NEZNANO,UDARNE JAME,ASFALT
14873001,JASNO,NEZNANO,SUHO,MAKADAM
14874001,OBLAČNO,GOST,SUHO,ASFALT
14874002,OBLAČNO,GOST,SUHO,ASFALT
14874003,OBLAČNO,GOST,SUHO,ASFALT
14875001,DEŽEVNO,NEZNANO,SUHO,ASFALT
14876001,MEGLA,REDEK,MOKRO,ASFALT
14876002,MEGLA,REDEK,MOKRO,ASFALT
14876003,MEGLA,REDEK,MOKRO,ASFALT
14877001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14878001,NEZNANO,NEZNANO,OSTALO,ASFALT
14879001,JASNO,NEZNANO,SUHO,ASFALT
14880001,OBLAČNO,GOST,SUHO,ASFALT
14880002,OBLAČNO,GOST,SUHO,ASFALT
14881001,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14881002,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14881003,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14882001,JASNO,NEZNANO,MOKRO,ASFALT
14883001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14884001,JASNO,NEZNANO,SUHO,ASFALT
14884002,JASNO,NEZNANO,SUHO,ASFALT
14885001,JASNO,NEZNANO,SUHO,ASFALT
14885002,JASNO,NEZNANO,SUHO,ASFALT
14886001,JASNO,NEZNANO,SUHO,ASFALT
14886002,JASNO,NEZNANO,SUHO,ASFALT
14887001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14888001,JASNO,REDEK,MOKRO,ASFALT
14889001,OBLAČNO,REDEK,SUHO,ASFALT
14890001,JASNO,GOST,SUHO,ASFALT
14890002,JASNO,GOST,SUHO,ASFALT
14891001,OBLAČNO,TEKOČ (NORMALEN),POŠKODOVANO,ASFALT
14892001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14892002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14892003,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14892004,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14893001,OBLAČNO,TEKOČ (NORMALEN),MOKRO,MAKADAM
14893002,OBLAČNO,TEKOČ (NORMALEN),MOKRO,MAKADAM
14894001,MEGLA,TEKOČ (NORMALEN),MOKRO,ASFALT
14894002,MEGLA,TEKOČ (NORMALEN),MOKRO,ASFALT
14895001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14895002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14896001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14896002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14897001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14898001,MEGLA,TEKOČ (NORMALEN),MOKRO,ASFALT
14898002,MEGLA,TEKOČ (NORMALEN),MOKRO,ASFALT
14899001,JASNO,GOST,SUHO,ASFALT
14899002,JASNO,GOST,SUHO,ASFALT
14900001,MEGLA,GOST,MOKRO,ASFALT
14900002,MEGLA,GOST,MOKRO,ASFALT
14901001,JASNO,REDEK,SUHO,ASFALT
14901002,JASNO,REDEK,SUHO,ASFALT
14902001,JASNO,REDEK,SUHO,ASFALT
14903001,JASNO,GOST,SUHO,ASFALT
14904001,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14904002,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14905001,JASNO,REDEK,SUHO,ASFALT
14906001,OBLAČNO,NEZNANO,SUHO,ASFALT
14907001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14907002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14908001,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14908002,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14909001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14909002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14910001,OBLAČNO,TEKOČ (NORMALEN),MOKRO,ASFALT
14911001,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14911002,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14911003,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14912001,JASNO,REDEK,SUHO,ASFALT
14913001,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14913002,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14914001,JASNO,KOLONA VOZIL,SUHO,ASFALT
14914002,JASNO,KOLONA VOZIL,SUHO,ASFALT
14914003,JASNO,KOLONA VOZIL,SUHO,ASFALT
14914004,JASNO,KOLONA VOZIL,SUHO,ASFALT
14915001,OBLAČNO,NEZNANO,MOKRO,ASFALT
14916001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14916002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14916003,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14916004,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14916005,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14916006,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14916007,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14917001,OBLAČNO,TEKOČ (NORMALEN),MOKRO,ASFALT
14918001,MEGLA,TEKOČ (NORMALEN),MOKRO,ASFALT
14918002,MEGLA,TEKOČ (NORMALEN),MOKRO,ASFALT
14918003,MEGLA,TEKOČ (NORMALEN),MOKRO,ASFALT
14919001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14920001,JASNO,GOST,SUHO,ASFALT
14920002,JASNO,GOST,SUHO,ASFALT
14921001,OBLAČNO,REDEK,SUHO,ASFALT
14921002,OBLAČNO,REDEK,SUHO,ASFALT
14922001,OBLAČNO,NEZNANO,SUHO,ASFALT
14922002,OBLAČNO,NEZNANO,SUHO,ASFALT
14923001,JASNO,GOST,SUHO,ASFALT
14923002,JASNO,GOST,SUHO,ASFALT
14924001,JASNO,REDEK,SUHO,ASFALT
14924002,JASNO,REDEK,SUHO,ASFALT
14925001,JASNO,REDEK,SUHO,ASFALT
14925002,JASNO,REDEK,SUHO,ASFALT
14926001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14927001,JASNO,TEKOČ (NORMALEN),OSTALO,ASFALT
14927002,JASNO,TEKOČ (NORMALEN),OSTALO,ASFALT
14928001,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14928002,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14929001,JASNO,REDEK,SUHO,ASFALT
14929002,JASNO,REDEK,SUHO,ASFALT
14930001,NEZNANO,NEZNANO,SUHO,ASFALT
14930002,NEZNANO,NEZNANO,SUHO,ASFALT
14931001,JASNO,REDEK,SUHO,ASFALT
14931002,JASNO,REDEK,SUHO,ASFALT
14932001,NEZNANO,REDEK,SUHO,MAKADAM
14933001,JASNO,REDEK,MOKRO,ASFALT
14933002,JASNO,REDEK,MOKRO,ASFALT
14934001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14935001,JASNO,TEKOČ (NORMALEN),MOKRO,ASFALT
14935002,JASNO,TEKOČ (NORMALEN),MOKRO,ASFALT
14936001,JASNO,REDEK,SUHO,ASFALT
14937001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14937002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14938001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14938002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14939001,DEŽEVNO,REDEK,MOKRO,ASFALT
14940001,JASNO,NEZNANO,SUHO,ASFALT
14940002,JASNO,NEZNANO,SUHO,ASFALT
14941001,JASNO,GOST,SUHO,ASFALT
14942001,JASNO,GOST,SUHO,ASFALT
14942002,JASNO,GOST,SUHO,ASFALT
14943001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14943002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14944001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14945001,MEGLA,REDEK,MOKRO,ASFALT
14945002,MEGLA,REDEK,MOKRO,ASFALT
14946001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14947001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14947002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14947003,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14947004,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14948001,JASNO,NEZNANO,SUHO,ASFALT
14948002,JASNO,NEZNANO,SUHO,ASFALT
14948003,JASNO,NEZNANO,SUHO,ASFALT
14949001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14950001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14950002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14951001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14952001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14952002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14953001,JASNO,NEZNANO,SUHO,ASFALT
14954001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14954002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14954003,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14955001,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14956001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14957001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14958001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14958002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14959001,JASNO,GOST,SUHO,ASFALT
14960001,MEGLA,TEKOČ (NORMALEN),MOKRO,ASFALT
14960002,MEGLA,TEKOČ (NORMALEN),MOKRO,ASFALT
14961001,DEŽEVNO,REDEK,MOKRO,ASFALT
14961002,DEŽEVNO,REDEK,MOKRO,ASFALT
14962001,OBLAČNO,NEZNANO,SUHO,ASFALT
14963001,JASNO,GOST,SUHO,ASFALT
14963002,JASNO,GOST,SUHO,ASFALT
14964001,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14965001,JASNO,NEZNANO,SUHO,ASFALT
14966001,OBLAČNO,KOLONA VOZIL,SUHO,ASFALT
14966002,OBLAČNO,KOLONA VOZIL,SUHO,ASFALT
14967001,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14967002,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14968001,DEŽEVNO,NEZNANO,MOKRO,ASFALT
14968002,DEŽEVNO,NEZNANO,MOKRO,ASFALT
14969001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14969002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14970001,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14971001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14972001,OBLAČNO,REDEK,SUHO,ASFALT
14973001,OBLAČNO,GOST,SUHO,ASFALT
14973002,OBLAČNO,GOST,SUHO,ASFALT
14974001,JASNO,GOST,SUHO,ASFALT
14975001,OBLAČNO,TEKOČ (NORMALEN),MOKRO,ASFALT
14975002,OBLAČNO,TEKOČ (NORMALEN),MOKRO,ASFALT
14976001,DEŽEVNO,TEKOČ (NORMALEN),BLATNO,MAKADAM
14976002,DEŽEVNO,TEKOČ (NORMALEN),BLATNO,MAKADAM
14976003,DEŽEVNO,TEKOČ (NORMALEN),BLATNO,MAKADAM
14977001,JASNO,REDEK,SUHO,ASFALT
14977002,JASNO,REDEK,SUHO,ASFALT
14978001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14978002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14979001,JASNO,GOST,SUHO,ASFALT
14979002,JASNO,GOST,SUHO,ASFALT
14980001,JASNO,GOST,SUHO,ASFALT
14981001,JASNO,GOST,SUHO,ASFALT
14981002,JASNO,GOST,SUHO,ASFALT
14981003,JASNO,GOST,SUHO,ASFALT
14982001,DEŽEVNO,GOST,MOKRO,ASFALT
14983001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14983002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14984001,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14984002,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14985001,JASNO,REDEK,SUHO,ASFALT
14986001,JASNO,GOST,SUHO,ASFALT
14986002,JASNO,GOST,SUHO,ASFALT
14987001,NEZNANO,NEZNANO,MOKRO,ASFALT
14987002,NEZNANO,NEZNANO,MOKRO,ASFALT
14987003,NEZNANO,NEZNANO,MOKRO,ASFALT
14988001,OBLAČNO,GOST,SUHO,ASFALT
14988002,OBLAČNO,GOST,SUHO,ASFALT
14989001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14989002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14990001,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14990002,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14991001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14991002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14992001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14993001,OBLAČNO,NEZNANO,MOKRO,ASFALT
14993002,OBLAČNO,NEZNANO,MOKRO,ASFALT
14994001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14994002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14994003,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14994004,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
14995001,JASNO,REDEK,SUHO,BETON
14995002,JASNO,REDEK,SUHO,BETON
14996001,OBLAČNO,TEKOČ (NORMALEN),MOKRO,ASFALT
14997001,JASNO,NEZNANO,SUHO,ASFALT
14998001,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
14999001,JASNO,REDEK,SUHO,ASFALT
14999002,JASNO,REDEK,SUHO,ASFALT
15000001,OBLAČNO,REDEK,MOKRO,ASFALT
15001001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15001002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15002001,JASNO,NEZNANO,SUHO,ASFALT
15002002,JASNO,NEZNANO,SUHO,ASFALT
15003001,JASNO,GOST,SUHO,ASFALT
15003002,JASNO,GOST,SUHO,ASFALT
15004001,JASNO,REDEK,SUHO,ASFALT
15005001,JASNO,GOST,SUHO,ASFALT
15005002,JASNO,GOST,SUHO,ASFALT
15006001,NEZNANO,NEZNANO,SUHO,ASFALT
15006002,NEZNANO,NEZNANO,SUHO,ASFALT
15007001,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
15007002,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
15007003,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
15007004,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
15008001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15008002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15009001,JASNO,GOST,SUHO,ASFALT
15010001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15010002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15011001,NEZNANO,NEZNANO,SUHO,ASFALT
15011002,NEZNANO,NEZNANO,SUHO,ASFALT
15012001,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
15012002,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
15013001,OBLAČNO,GOST,SUHO,ASFALT
15013002,OBLAČNO,GOST,SUHO,ASFALT
15014001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15014002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15015001,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
15015002,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
15015003,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
15016001,NEZNANO,NEZNANO,OSTALO,ASFALT
15017001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15018001,JASNO,KOLONA VOZIL,SUHO,ASFALT
15018002,JASNO,KOLONA VOZIL,SUHO,ASFALT
15019001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15019002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15020001,JASNO,GOST,SUHO,ASFALT
15020002,JASNO,GOST,SUHO,ASFALT
15021001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15021002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15022001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15022002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15022003,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15022004,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15022005,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15022006,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15022007,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15023001,NEZNANO,NEZNANO,SUHO,ASFALT
15024001,JASNO,NEZNANO,SUHO,ASFALT
15024002,JASNO,NEZNANO,SUHO,ASFALT
15025001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15025002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15026001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15027001,MEGLA,REDEK,MOKRO,ASFALT
15027002,MEGLA,REDEK,MOKRO,ASFALT
15028001,OBLAČNO,TEKOČ (NORMALEN),MOKRO,ASFALT
15029001,JASNO,NEZNANO,SUHO,ASFALT
15029002,JASNO,NEZNANO,SUHO,ASFALT
15030001,MEGLA,TEKOČ (NORMALEN),MOKRO,ASFALT
15031001,NEZNANO,NEZNANO,SUHO,ASFALT
15031002,NEZNANO,NEZNANO,SUHO,ASFALT
15032001,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
15032002,OBLAČNO,TEKOČ (NORMALEN),SUHO,ASFALT
15033001,JASNO,REDEK,SUHO,ASFALT
15034001,JASNO,GOST,SUHO,ASFALT
15034002,JASNO,GOST,SUHO,ASFALT
15035001,JASNO,REDEK,SUHO,ASFALT
15036001,MEGLA,REDEK,SUHO,ASFALT
15037001,MEGLA,REDEK,MOKRO,ASFALT
15037002,MEGLA,REDEK,MOKRO,ASFALT
15038001,JASNO,ZASTOJI,SUHO,ASFALT
15038002,JASNO,ZASTOJI,SUHO,ASFALT
15038003,JASNO,ZASTOJI,SUHO,ASFALT
15039001,JASNO,GOST,SUHO,ASFALT
15039002,JASNO,GOST,SUHO,ASFALT
15040001,JASNO,GOST,SUHO,ASFALT
15040002,JASNO,GOST,SUHO,ASFALT
15040003,JASNO,GOST,SUHO,ASFALT
15041001,JASNO,REDEK,SUHO,ASFALT
15042001,JASNO,GOST,SUHO,ASFALT
15042002,JASNO,GOST,SUHO,ASFALT
15042003,JASNO,GOST,SUHO,ASFALT
15043001,MEGLA,REDEK,MOKRO,ASFALT
15043002,MEGLA,REDEK,MOKRO,ASFALT
15043003,MEGLA,REDEK,MOKRO,ASFALT
15044001,MEGLA,REDEK,MOKRO,ASFALT
15045001,OBLAČNO,REDEK,SUHO,ASFALT
15046001,NEZNANO,TEKOČ (NORMALEN),SUHO,ASFALT
15046002,NEZNANO,TEKOČ (NORMALEN),SUHO,ASFALT
15047001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15047002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15048001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15049001,JASNO,ZASTOJI,SUHO,ASFALT
15049002,JASNO,ZASTOJI,SUHO,ASFALT
15050001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15051001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15051002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15052001,JASNO,NEZNANO,SUHO,ASFALT
15052002,JASNO,NEZNANO,SUHO,ASFALT
15053001,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15053002,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
15053003,JASNO,TEKOČ (NORMALEN),SUHO,ASFALT
